name,seed_disagreement,prob_variance,label_disagreement,ensemble_label_disagreement,road_fraction,pred_road_fraction
generated_image_0000.png,0.32971587777137756,0.014455982483923435,0.3837069869041443,0.34532588720321655,0.1377410888671875,0.1521047055721283
generated_image_0001.png,0.2285456657409668,0.010691658593714237,0.3176707923412323,0.3090359568595886,0.205047607421875,0.1228485107421875
generated_image_0002.png,0.06933528184890747,0.0027858554385602474,0.16874900460243225,0.1669793725013733,0.194122314453125,0.1718699187040329
generated_image_0003.png,0.10467086732387543,0.005734515376389027,0.16472306847572327,0.1524065136909485,0.177459716796875,0.1681874692440033
generated_image_0004.png,0.10758789628744125,0.006257271859794855,0.1224697083234787,0.09596103429794312,0.1837005615234375,0.1939849853515625
generated_image_0005.png,0.10799466073513031,0.008647823706269264,0.162315234541893,0.1370716691017151,0.287689208984375,0.2664540708065033
generated_image_0006.png,0.12054836750030518,0.008064327761530876,0.211729034781456,0.19690018892288208,0.2320556640625,0.2146809995174408
generated_image_0007.png,0.19905030727386475,0.012180499732494354,0.4252772331237793,0.4105795621871948,0.175811767578125,0.2226816862821579
generated_image_0008.png,0.12009984254837036,0.004998710006475449,0.19789260625839233,0.18558090925216675,0.1402435302734375,0.15899658203125
generated_image_0009.png,0.7911175489425659,0.0015469667268916965,0.64401775598526,0.6596558094024658,0.005340576171875,0.005701701156795025
generated_image_0010.png,0.09121020883321762,0.004163317382335663,0.09708082675933838,0.07678967714309692,0.1452484130859375,0.1413828581571579
generated_image_0011.png,0.1924169957637787,0.009676558896899223,0.32284295558929443,0.3294622302055359,0.22088623046875,0.1370849609375
generated_image_0012.png,0.18693354725837708,0.008343934081494808,0.3360644280910492,0.33382588624954224,0.2553253173828125,0.1458892822265625
generated_image_0013.png,0.11409252882003784,0.004962021950632334,0.21833622455596924,0.20093274116516113,0.1394500732421875,0.136749267578125
generated_image_0014.png,0.35705360770225525,0.008074067533016205,0.3352782428264618,0.2724915146827698,0.0882720947265625,0.0622812919318676
generated_image_0015.png,0.05963867902755737,0.0031030518002808094,0.12713389098644257,0.12226474285125732,0.2313690185546875,0.2155202329158783
generated_image_0016.png,0.2360057532787323,0.008496847003698349,0.3308033049106598,0.30561405420303345,0.2175445556640625,0.1371663510799408
generated_image_0017.png,0.06320814788341522,0.004130847752094269,0.08536826074123383,0.0798342227935791,0.257415771484375,0.251495361328125
generated_image_0018.png,0.1411961019039154,0.01107008196413517,0.29888916015625,0.2930307984352112,0.283721923828125,0.2118021696805954
generated_image_0019.png,0.16095243394374847,0.011749480850994587,0.2403041124343872,0.21471089124679565,0.2305908203125,0.2215677946805954
generated_image_0020.png,0.08897970616817474,0.005537807010114193,0.13236503303050995,0.1331709623336792,0.19989013671875,0.2010599821805954
generated_image_0021.png,0.16776973009109497,0.009460968896746635,0.2139154076576233,0.2157917022705078,0.28802490234375,0.2148386687040329
generated_image_0022.png,0.05391216278076172,0.0036010604817420244,0.06857617944478989,0.05940335988998413,0.2659149169921875,0.2613932490348816
generated_image_0023.png,0.12995335459709167,0.006261548958718777,0.2792317867279053,0.2878274917602539,0.177154541015625,0.1395518034696579
generated_image_0024.png,0.25818872451782227,0.011127847246825695,0.32101672887802124,0.26825785636901855,0.117706298828125,0.149627685546875
generated_image_0025.png,0.07250235974788666,0.003537230659276247,0.1255660057067871,0.11267435550689697,0.1938323974609375,0.1924794614315033
generated_image_0026.png,0.11424454301595688,0.006139618810266256,0.2107706516981125,0.19948303699493408,0.215484619140625,0.1906331479549408
generated_image_0027.png,0.4735698401927948,0.008224163204431534,0.3633294105529785,0.2212538719177246,0.06500244140625,0.043365478515625
generated_image_0028.png,0.9513176679611206,0.007469857577234507,0.9056046009063721,0.8519417643547058,0.009765625,0.0203196220099926
generated_image_0029.png,0.10696297883987427,0.0052384547889232635,0.2282879650592804,0.22286725044250488,0.228485107421875,0.1714731901884079
generated_image_0030.png,0.07198169082403183,0.003514395095407963,0.10865400731563568,0.09786367416381836,0.21728515625,0.2036692351102829
generated_image_0031.png,0.18413099646568298,0.0043003978207707405,0.213918536901474,0.18713003396987915,0.0850982666015625,0.0767415389418602
generated_image_0032.png,0.09801536798477173,0.006306634750217199,0.18556927144527435,0.17590880393981934,0.2891693115234375,0.2386881560087204
generated_image_0033.png,0.10961729288101196,0.007420805282890797,0.17203699052333832,0.170801043510437,0.2711944580078125,0.2037404477596283
generated_image_0034.png,0.13751420378684998,0.009441971778869629,0.2018553465604782,0.19543391466140747,0.260498046875,0.2179209440946579
generated_image_0035.png,0.12252390384674072,0.008078383281826973,0.19412389397621155,0.18628376722335815,0.2594757080078125,0.2128397673368454
generated_image_0036.png,0.08990725129842758,0.003731801174581051,0.2345392107963562,0.22593510150909424,0.177490234375,0.1389617919921875
generated_image_0037.png,0.056474070996046066,0.003853780683130026,0.07609888166189194,0.06737715005874634,0.255767822265625,0.2524617612361908
generated_image_0038.png,0.17617349326610565,0.010923808440566063,0.289191335439682,0.2854825258255005,0.3126678466796875,0.1910349577665329
